,full_text,emotion
26581,selamat malam admin terhormat telah mencari pemecahan masalah pusat bantuan facebook tidak menemukan penyelesaian masalah inginkan mohon maaf tidak sopan bertanya ruang publik sangat kesulitan upload video halaman facebook video kirim berukuran hampi mb mulai sekitar jam selamat sore upload selesai jam jam malam selesai saya kira video terbit ternyata proses saat proses masih berlangsung ini sangat menguras waktu saya di depan komputer berharap ada kejelasan pihak facebook tim bisa menyesuaikan waktu penerbitan postingan juga berencana membuatkan promosi postingan tersebut terimakasih say sizokhu,Sad
26582,pagi foto messeeger foto sudah kirim foto saya tidak kelihatan tanya ada dimana iya terima kasih,Sad
26583,facebook dong bantu aktifkan akun karena lupa sandi nya akun yang nama nya ahmad sopiyan,Anger
26584,melaporkan foto hoax berita hoax lihat pilihan laporan facebook sedikit sekali terlalu umum pilihannya saya prihatin facebook memilki komitmen rendah memberantas hoax,Anger
26585,mohon bantuan facebook anak sudah bulan mendapatkan sms kode masuk tidak masuk akun,Fear
26586,hi facebook bantu menghapus akun tidak aktif kami kehilangan akses masuk akun memutuskan memghapusnya,Sad
26587,makasih facebook akun profil sudah terjaga baik dan terimakasih buat facebook bisa jumpa sahabat sebelumnya masa sekolah pun kawan kawan waktu kecil sekarang jmp mbali dengan melalui facebook mantap terima kasih facebook,Joy
26588,terimakasih facebook selalu menjaga akun semoga semuanya selalu aman baik ada hal tidak inginkan sukses selalu facebook tetap jaya,Love
26589,facebook jagain donk facebook jangan di pakai orang keuntungan orang jagain iya mas facebook terima kasih mas,Neutral
26590,hello facebook cara batalkan blokir pesan seorang teman facebook ngimana pesannya percakapannya saya hapus terima kasih,Neutral
26591,bagaimana cara menghapus akun sebelumnya kita lupa kata sandi emailnya,Neutral
26592,facebook dan teman teman mengalami gangguan iya pemberitahuannya kadang kadang itu saya takut ada sesuatu penting terlewatkan gara ada notifikasi bantu jawab,Fear
26593,facebook gimana cara mendapatkan akun kembali hp saya sudah aktif tidak punya akses kesini,Fear
26594,mau tanya pihak facebook membatasi aktivitas akun tidak berkomentar fanspage halaman pelanggaran apa telah perbuat kedepannya semacam tidak jumpai dan merasa dirugikan,Anger
26595,mohon dibantu akun facebook ini di verifikasi centang biru pernah mengirim bukti identitas saya terima kasih,Joy
26596,bagaimana menghapus akun facebook admin soalnya facebook yang satunya mau hapus ap admin,Neutral
26597,facebook menjual informasi kepada orang memiliki kendali atas informasi anda facebook pelajari lebih lanjut mengenai ini di,Love
26598,admin facebook mau tanya apa benar mengetik kode tertentu jika hasilnya keluar nama pendiri facebook berarti akun akan diblokir mengingat banyaknya berita beredar banyak versi siberikan penjelasan terimakasih,Fear
26599,facebook tempat menamba wawasan ilmu pengetahuan hal positif saya ucapkan terimah kasih facebook melindungin akun saya agar tetap aman jadilah terbaik,Joy
26600,medsos paling suka facebook begitu universal lebih bersahabat wong cilik banding medsos lain terkesan hanya di miliki kaum borjuis orang glamour succes always to facebook is the best,Love
26601,semua medsos paling suka menggunakan facebook banyak manfaat positifnya kalau digunakan benar maju terus facebook menjadi terbaik dn terdepan,Love
26602,lambat sekali direspos soal hoaks info facebook min sekalian diblokir fp pengemis like sering nyebarin hoaks min thsnks,Anger
26603,terimakasih facebook saling menjaga tutur kata berita gambar bisa dipercaya indonesia berkembang generasi sukses,Joy
26604,mau tanya min setiap mau like ikuti fp nya tiba tiba muncul notif sesi hilang kenapa iya min solusi nya min,Neutral
26605,dunia facebook dunia seribu semua mau galau mau happy mau sedih mau curhat mau segalanua di stts facebook semoga jangan penebar kebencian di facebook,Joy
26606,hello admin facebook mau bertanya skarang kalau buka facebook bisa langsung terbuka iya selalu logo facebook sebelumnya loading dari facebook nya bagaimana terus minta kamu lebih safety mengelola akun ada facebook kamu menghindari yang diinginkan terimakasih kamu semua fitur facebook canggih sekali deh pokoknya sukses selalu kamu facebook,Neutral
26607,terima kasih kepercayan terhadap dn berjanji berita senonoh dn baik dn tidak baik contoh akan memblokir atas hukum berlaku,Love
26608,iya semoga facebook menjamin kerahasian akun juga semua bisa saling memaklumi,Love
26609,hallo admin facebook minta di profile inbox bisa kasih profile orang saya hapus pertemanan dengannya itu tetap tolong dihapus gambar orang tersebut ada warna orange biru terima kasih,Sad
26610,jangan jadikan facebook media negatif tidak produktif saling jaga facebook menjadi media aman nyaman menyenangkan bermanfaat salam,Joy
26611,admin facebook mau minta bagaimana cara mengambil akun di bajak orang tidak bertanggung jawab,Sad
26612,facebook perbaiki belum verifikasi nomor hp jadi tidak bisa mengakses facebook,Neutral
26613,facebook akan mengembalikan facebook di laporkan tidak di buka walaupun kasih bukti sebanyak apapun d,Love
26614,pak admi mau tanya akun facebook kok jadi yaa yang pakai bukan akun akun tidak di buka,Fear
26615,admin mohon bantuannya nomor facebook tidak dihapus padahal di ganti sama baru nomor sebelumnya tidak aktif,Fear
26616,kok timeline error iya loading terus padahal koneksi lancar,Sad
26617,mendapatkan laporan mengenai informasi beredar dikatakan facebook menjadi layanan berbayar salah satu cara bisa terus menggunakan facebook gratis menyebarkan pesan berantai dengan sampaikan informasi tersebut benar yang sampaikan pusat bantuan facebook facebook merupakan situs gratis tidak pernah mewajibkan untuk membayar bisa menggunakan facebook informasi lebih lanjut snopes melaporkan berita hoax ini telah beredar sejak tahun ingin melaporkan berita hoax kami dapat membantu di facebook com report,Neutral
26618,terimakasih facebook iya pesan berantai banyak terima mengirimkan balik pesan berantai tetapi adanya klarifikasi resmi team facebook saya jadi mengerti itu berita hoak terimakasih facebook,Love
26619,inbox banyak min biasa kbanyakan makan micin jadi berita hoax percyaa kalau sih nunggu info valid kya begini kan jadi nya tenang aman,Joy
26620,min dong respon keluhan berulang kali kirim laporan permasalahan tapi ko ada respon sama sekali berapa bulan saya bisa siaran langsung sini lantaran block kan menyebalkan saya nya jadi bisa nge vlog moment seru share posting dong secepatnya di respon keluhan ku,Sad
26621,nyebarin isu dan bikin resah masyarakat mdhan dberi hidayah allah swt mgkin tidak mgerti ap yang mereka lakukan membuat kekacauan masyarakt luas,Joy
26622,terima kasih facebook for developers atas pesan konfimatif kami teman teman menjadi lega sempat mengalami gelisah hati akibat pesan berantai ternyata hoax semoga facebook semakin hati terima kasih ivy,Joy
26623,kenapa tidak mengirim foto menggunggah foto penjelasan,Sad
26624,bagaimana caranya menutup akun sudah berpura pura menjadi terima kasih,Neutral
26625,hai facebook minta ada keluhan sedikit hari di beranda isinya semua kabar berita terkini terpopuler efeknya melihat postingan teman teman jadi bagaimana berita berita tersebut tidak muncul di beranda terimakasih,Neutral
26626,hi facebook minta facebook teman kembalikan kenapa seuenaknya main nonaktifkan akun orang kalau memang hobby nya mirip sudah facebook tutup,Anger
26627,terima kasih facebook sangat membantu banyak sekali pesan ini masuk messenger,Joy
26628,suka sekali ada nya facebook jadi banyak teman hanya dunia maya bisa terhibur terimakasih facebook semoga sukses selalu aminn,Love
26629,trimakasih atas infonya iya facebook mudahhn ada berita hoax facebook masyarakat menggunakn facebook lebih nyaman di resahkn brita hoax,Love
26630,iya kena hubungan disuruh bayar biayanya sebesar rp lupa nomernya maaf iya memang hp baru sangkut biaya disetelan google hp benar berhubungan kamu,Neutral
26631,pun tahu kalau hoax ada pesan chatt berantai kek selalu ambaikan terima kasih informasinya facebook,Sad
26632,sekarang sudah mulai memilah memilih di sahare biar asal sahare berita hoack,Fear
26633,min tadi facebook ada notif kaya kalau data nya bocor kan ada notif masuk terus gimana tuh respon,Sad
26634,akun facebook pribadi lama dinonaktifkan padahal orang yang melaporkan atas penuduhan akun palsu padahal akun pribadi asli diaktifkan akun facebook admin,Joy
26635,facebook bantu akun teman dibajak orang tidak bertanggung jawab mohon akun nisa lisaboli nonaktifkan nama pengguna queenkalylatapa iya min facebook please,Neutral
26636,facebook bantu akun dibajak orang tidak bertanggung jawab mohon akun sulthan subakti nonaktifkan nama pengguna sulthn,Anger
26637,ko facebook yang satunya tidak yh padahal di coba pencarian tolong bantuan nya,Fear
26638,mau minta akun facebook lizza bisa buka tiba tiba foto profilnya ganti sendiri fotonya orang kenal saya takut kalau di hack orang tidak bertanggung jawab mohon bantuannya dinonaktifkan akun facebook lizza,Fear
26639,assalamualaikum punya akun rendi andani waktu mau buka sandi benar kenapa iya selalu harap coba mohon bantuan nya sandinya tidak ganti,Fear
26640,facebook iya facebook tidak diganti nama padahal awal bikin facebook sekarang pernah ganti nama facebook,Fear
26641,gimana biaa lapor orang post gambat ada unsur nudenya memperlihatkab alat kelamin waktu report katanya melanggar,Anger
26642,dear facebook rasa demi kebaikan bangsa demi masa depan anak indonesia dear facebook harap mulai sekarang facebook lebih tegas harap anak indonesia bawah tahun bawah boleh punya akun facebook lihat banyak anak masih cukup umur mempunyai akun facebook merasa anak bawah umur segitu hrsnya belajar bukan nya pacaran melihat gara facebook anak sd ketemu facebook terus pacaran kan seharusnya mohon mark operator facebook indonesia mempermudah proses pendaptaran kaji pokok nya anak bawah tahun bawah tidak boleh berhasil mendaptr facebook demi kebaikan bangsa belum wktnya anak bawah usia segitu mengetahui dunia luar saya melihat postingan anak di bawah usia segitu malah sangat memprihatinkan,Sad
26643,haloo facebook mau tanya nih bagaimana iya caranya menghapus seluruh pesan harus klik per,Neutral
26644,terima kasih bagus koc facebook lite ne da live y buat dong,Joy
26645,terima kasih biar tambah pengetahuan ibu susi nyentrik sekali,Joy
26646,terima kasih keamanan akun facebook,Love
26647,bagaimana cara menonaktifkan akun lama takut disalah gunakan pihak dan juga lupa kata sandinya apa harus lakukan memiliki akun lama tidak pernah saya pakai,Sad
26648,kalau account facebook mau aman simpel pasang nomer always on tmbhn masukan gmail akun isi biodata lengkap,Joy
26649,min kalau bantu teman karena akunnya ambil sama orang masuk bantu nama orang terus masuk menurut saya orang menggunakan akunnya terus apa punya akunnya bisa ke pemiliknya,Neutral
26650,halo bagaimana kelanjutan soal data facebook curi khawatir pihak menkominfo benar melangsungkan ancamannya lusa saya cari duit fanpage facebook lumayan lama tlong segera diatasi benar blokir permanen yang terjadi cina sayangilah pengguna kalian di indonesia facebook jangan terusan masalah omg,Sad
26651,akun ini mendadak muncul pemberitahuan lama terus menerus pemberitahuan baru muncul,Neutral
26652,iya tidak mndapat kan kode konfirmasi kalau buka facebook masuk k akun facebook jadi susah buka,Neutral
26653,selamat pagi mohon maaf tidak menjalankan sistem franchise saat dan kedepan terima kasih,Sad
26654,halo resto hisana fried chicken bagaimana cara melamar tempat dan lowongan apa tersedia tempat,Neutral
26655,ayo tunjukkan rasa peduli jauhkan kepentingan sendiri hidup positif bersama levi s,Joy
26656,ayo buang dendam sebarkan maaf ciptakan kawan bukan lawan ubah benci jadi cinta tunjukkan peduli jauhkan kepentingan sendiri hidup positif bersama levi s,Love
26657,spaghetti bolognese,Neutral
26658,segenap management domino s pizza indonesia mengucapkan selamat menunaikan ibadah puasa,Joy
26659,surabaya dong,Joy
26660,selamat pemenang misi kedua kompetisi foto berikut pemenang beruntung berhak mendapatkan rangkaian produk green tea innisfree terbaru,Joy
26661,pekan lalu innisfree indonesia merayakan st anniversary menghadirkan hydration station central park mall jakarta acara diramaikan berbagai kegiatan beauty class workshops anniversary brunch bahkan nonton bioskop bersama mengikuti kegiatan ini ayo daftar menjadi member innisfree indonesia nantikan informasi menarik lainnya sosial media,Neutral
26662,sekelas richees karyawannya mash bilang produknya habis niatnya mau beli combo duo fire chicken di bilang habis padahal jam jadi beli yang lain kecewa,Sad
26663,daerah cileduk tidak iya mohon info,Neutral
26664,sekarang baluran saus sambalnya merata merasa kecewa pelayanan seperti ini selalu,Sad
26665,mantap,Love
26666,ikhlas menemukan keberkahan sedekah tidaklah mengurangi harta hari muslim,Joy
26667,baik bermulai perbaikan ibadah pembagian makanan buka puasa,Joy
26668,mencoba mengatasi jerawat perlu khawatir kulit rentan teriritasi sensitif coba atasi azelaic acid,Neutral
26669,terlambat memulai karier bukan berarti ada kesempatan sukses tips bisa kamu lakukan menunjang kariermu,Love
26670,mantap sukses selalu walhi sumbar,Joy
26671,wah mau masuk ramadhan minggu tiga loh kalian tetap menghijaukan hati bulan suci biar puasa kamu semakin berkah a akan membagikan jadwal imsakiyah berbuka minggu depan iya jangan lupa lengkapi keberkahan puasa kamu bersama paket,Joy
26672,hem yammi,Joy
26673,kampus ku keren,Joy
26674,selamat iya nif makin sukses dehc,Joy
26675,mahasiswa undip ciptakan pelapis anti kotor limbah silika geotermal dieng kelembaban udara relatif indonesia rata rata kondisi tersebut mampu mengubah karakteristik material bambu besi kaca kandungan uap air udara menyebabkan korosi bahan logam pada kaca terjadi pengembunan tumbuhnya berbagai jamur maupun bakteri mengakibatkan gangguan penggunaannya pada bambu mengalami pelapukan cepat menurunkan kekuatan bambu tersebut,Neutral
26676,undip sptnya berkembang bibit radikal coba bin selidiki kampus dosen nya sudah menyebarkan paham radikal hati kampus,Anger
26677,melalui buku tahu upt perpustakaan souvenir tahun menteri pendidikan abdul malik fadjar waktu telah menetapkan hari buku nasional tanggal mei disamakan tanggal berdirinya perpustakaan nasional republik indonesia tanggal mei diketahui berbicara buku dikaitkan minat baca masyarakat data tahun lalu studi most littered nation in the world pernah dirilis central connecticut state university dinyatakan minat baca masyarakat indonesia pada dari negara berbagai upaya perlu dilakukan menaikkan peringkat tersebut,Sad
26678,menjalani puasa tetap beraktivitas memang bukan mudah kamu melakukan berbagai trik puasa mengurangi produktivitas selama bekerja simak artikel berikut,Joy
26679,kulit wajahmu mudah berminyak sebaiknya gunakan produk makeup non comedogenic mendapat hasil riasan maksimal intip rekomendasi produknya sini,Love
26680,beda generasi beda karakternya ternyata beberapa kebiasaan membuat kaum millennial terlihat kurang profesional lho simak artikel iya,Neutral
