content,label
Chicken Nugget dengan saos sambal dan mayones gurih dipanggang diatas adonan roti manis yang lembut..\nHmm sungguh menggoda yaa..\n\nKamu mau? langsung aja ke outlet Breadlife sekarang karena kita lagi ada promo DISCOUNT 25% ALL SWEETBUNS lhoo!\nAdd official LINE @breadlifebakery dan dapatkan kupon promonya!\n.\n.\n.\n.\n.\n.\n.\n*S&K berlaku,surprise
Terima kasih atas kepercayaan Anda para Pelanggan dan Karyawan yang telah menjadikan Adira Insurance menjadi salah satu asuransi umum terkemuka di Indonesia. Semoga dengan bertambahnya umur ke 15 ini Adira Insurance dapat menjadi asuransi umum kepercayaan Anda dan jadi pilihan seluruh keluarga Indonesia :) #15thAdiraIns #ProudToBeAdmirers,joy
Kami segenap management dan staff PT Radita Hutama Internusa mengucapkan selamat dan sukses atas dirgahayu #asuransiadiradinamika #adirainsurance ke-15.,joy
"Selamat siang , maaf saya mau tanya apa benar MC Donalds mengadakan acara memberi kupon gratis seperti ini? Kalau iya kuponnya yang mana atau ini cuma hoax aja?terimakasih",fear
"Udh 5 thn terakhir ini g pernah buka puasa di mal. Yg bikin males,antrenya itu panjang banget, penuh, n g bs sholat maghrib",sadness
Iya bener....itu banyak yg share....bener apa hoax?Terimakasih,fear
Kapan dmojokerto ada Mcd ya,joy
Berita itu Hoax..,sadness
Kaga jln ni promo sudah cape2 ke mcd malah harga normal,anger
Masih mahal ukuran nasi uduk,sadness
"ini ada link itu yg tersebar, mohon klarifikasi dan penindakan",disgust
"Selected by Kevin Julio!\n.\nSecara special, Kevin Julio membagikan idenya untuk membangun penampilan yang stylish & gentleman untuk kamu para pria! Tunggu apalagi? Segera temukan koleksinya hanya di Butik Lee Cooper, Dept. Store &\nwww.leecooper.co.id\n.\n#leecooperindo\n#since1908",trust
"denger2 mau jadi Mentri Desa, Pembangunan Daerah Tertinggal, dan Transmigrasi Republik Indonesia ya mas Budiman?sukses selalu dan tetap semangat ya (y)",joy
"Tapi agak ngenes juga pak kalo alpa, indomar, dan waralaba sejenis ikutan pindah, lha untungnya dibawa ke Jakarta lagi. Harusnya ada 2-3 kota lagi yg sekelas Jakarta di luar Jawa, biar pemodal-pemodal besar gak cuma nyimpen duitnya di Jakarta juga biar pulau Jawa gak over populasi dan pulau lain terlantar.",sadness
Mudah\n dg program Pak Jokowi tol pulau jawa selesai mslh kemacetan mudik bisa teratasi....\nMERDEKA,joy
"LanjuTkan terus Perubahan ke arah yang Lebih baik,,kembalikan kepercayaan Rakyat atas Abdi Negara,,jangan biarkan rakyat menjadi Apatis,,terhadap Pejabat Negara,,Salam BaPak Budiman.S",joy
Segala sesuatu butujh waktu....tapi bukan menjadi alasan kalo terjadi Kegagalan. Lebih baik ada target waktu yang kemudian diikuti strategi strategi yang integratif di desa untuk mewujudkan target yang ada,trust
yakin nggak di makan aparat2 desa ?,fear
"Ngomong boleh klo gk hidup di Jakarta, sesama urban jg kok...klo cerita bnyk ttg desa kenapa malah memilih hidup di politik dan jg tinggal dijakarta",disgust
Mantab bang...,joy
Perlu digalakkan Gerakan Kembali Ke Desa....,trust
Pendampinngan dana desa sdh di politisasi partai tertentu.  Melaluhi perekrutan pendampingnya..  semua serba ijo dr pusatnya (kementrian desa) - desa....     smua demi 2019....,trust
Jwbnnya....bung BS hrs trn ke jln liat sdr2kita kaum papa,sadness
"Semoga dg puasa akan menambah ketaqwaan kita,teruji ksabaran kita",joy
"Sayang partai anda sekarang menjadi tukang fitnah, spt memfitnah Ahok skrg ini sangat menjijikan padahal ada yg MKD, ada yg tadinya ahli debat waktu jokowi.\nDan akhirnya akan mulai banyak ditinggalkan relawan jokowi dan teman Ahok.\n\nSaya mulai 2019 akan pindah juga klo ngga yg indepent....\nSalam dr warga Solo (kota banteng  - Skrg tinggal di Sidoarjo)",anger
Bagus n sangat setuju skali Pak!  Pak saya mau tanya :\n1. Apa betul program pak Jokowi tentang pendidikan gratis 12 thn (SD s/d SMA):\n2. Bagaimana dan rupa dari bentuk 3 Kartu Sakti Pak Presiden utk rakyat:\nTerima kasih Pak!,joy
"Nonton Final Liga Champions yuuk..\n\nSalah satu prinsip penting dalam pertandingan olahraga yang bisa kita pakai dalam hidup sehari-hari: Selalu ada kesempatan lagi.\n\nSemua sudah tahu, mayoritas pertandingan sepakbola di Eropa diakhiri dengan salaman dan saling peluk. Mau se dahsyat apa pertandingan sebelumnya, penutupnya relatif sama ademnya. Prinsipnya, yang sudah ya sudah. Besok masih ada pertandingan lagi. Jeleknya, tahun depan liga bakal digelar kembali.\n\nKemarin di Mugello, motor Rossi ngadat. Tapi dia nggak nangis segitunya melihat pembalap lain naik podium. Prinsipnya samalah, motor ngadat ya sudah, besok dibenerin lagi dan balapan lagi.\n\nWaktu lihat Tim Uber dan Thomas kita nggak juara, saya pakai prinsip yang sama. Khusus untuk Tim Thomas, perlu apresiasi khusus atas perjuangan yang luar biasa. Sederhana saja, Denmark kali ini memang lebih baik. Tunggal Putra mereka menunjukkan dominasi yang luar biasa. Kalau kita mau merebut kembali Piala Thomas dan Uber setelah ini, ya harus punya persiapan lebih baik. Lupakan tahun ini. Hindari analisis yang berbelit-belit. Akui saja kekurangan kita dan lakukan persiapan. Yang sudah, ya sudah.\n\nLiga-liga besar Eropa sudah selesai. Leicester di BPL memberikan kejutan paling ekstra. Cuma seminggu setelah liga selesai, rata-rata klub sudah melihat ke depan. Mengumbar rencana-rencana, menyusun daftar pemain buruan sampai ganti pelatih. Pokoknya, yang sudah ya sudah.\n\nNah, yang belum tinggal satu: Liga Champion Eropa. Ini liga terbesar di Eropa. Finalnya tentu saja hanya bisa diikuti dua tim terbaik Eropa, yang sudah mengalahkan tim-tim terbaik sebelumnya.\n\nKalau tadi prinsipnya adalah yang sudah ya sudah. Nah, urusan Liga Champion Eropa ini, melihat sejarahnya, yang sudah-sudah biasanya Real Madrid yang menang.\n\nBuat kawan-kawan yang klub jagoannya tidak bisa berlaga di final Champion kali ini, ya sudahlah. Berdoa saja, masih ada tahun depan.",joy
Termasuk para petinggi elite politik kita hrs satu suara memajukan negeri kita dan mengesampingkan ego2 dan sadar korupsi itu dpt merugikan negara maupun rakyat secara tdk langsung.....,trust
"Kyknya harus pake perpanjangan waktu ya pak???gakpapa lah yg penting endingnya yg juara adlh yg seharusnya juara,bukan tim karbitan yg cm pingin tenar dgn sgla mcm cara",trust
"Termasuk kompetisi pemberdayaan di negeri ini ya pak, yang ga ke pake ya sudahlah....",sadness
"Pertarungan Real Madrid vs Atletico Madrid menggambarkan Pertarungan dua kontradiksi abadi dlm sistem ekonomi masyarakat Dunia. Real Madrid mewakili kekuatan dominasi Borjuasi, mulai dari Borjuasi kecil, Borjuasi Nasional hingga Borjuasi Komparador. Sementara Atletico Madrid mewakili kekuatan solidaritas Kelas pekerja, yg tdk menonjolkan kekuatan individu tertentu. Mereka bersatu dan melawan serta bangkit dari keterpurukan, dgn memanfaatkan 90 menit waktu normal ditambah babak perpanjangan waktu, walau kemudian lagi2 kemenangan harus ditentukan oleh kekuatan individu (Adu Pinalti). Bravo Atletico, Revolusi Belum Selesai... dan jgn salah, ada banyak kemenangan kecil.. dgn Bursa segitu, Hancur Bandar Brooo.... wkwkwkwkwkw :D  #DontSTOPthePARTY  :D",trust
Menonton tayangan Discovery Channel atau National Geography malah membuat kita tersungkur tunduk pada kepastian IlmuNya yg dibentang pada kehidupan organis biologia... maka begitulah mestinya kehidupan sosial budaya kita. Tunduk pada ketentuan garisNya. Spy terjaga keseimbangan semesta organis biologis sosial budaya.,joy
"Mantap Bung Budiman. Sains itu salah satu ilmu, bukan satu satunya ilmu untuk menelaah kebenaran yang menyangkut alam, manusia dan Pencipta. Kebenaran sains adalah kebenaran yang tentatif, bisa difalsifikasi melalui verifikasi yang sadis. Tidak ada kebenaran final dan absolut dalam sains. Benarnya sains karena ada kepanggahan daklil dan ekaplanasi realitas antara dua sisi mata uang rasionalisme dan empirisme. Sains mengajarkan kita untuk rendah hati atas semua kemungkinan yang bisa jadi ada, tekun untuk mengulik misteri semesta dengan kecanggihan matematika yang ada atau menciptakan formula yang belum ada, kolaboratif untuk mensintesa konsep yang sudah ada. Hukum Newton dari kepller, galileo. Einsteins dari lorentz, newton, maxwell. Ketulusan sainstis yang dibimbing moralitas yang jernih akan membimbingnya melihat jejak jejak tangan Tuhan dalam ciptaannya. Ada kuasa yang transenden yang selalu imanen dalam ciptaannya. Ruah Haqodesh yang mengerami semesta. Memra Yahwe, Davar Elohim sebagai pencipta, creatio ex nihilo. Misterium tremendum et fascinan : sesuatu yang menggetarkan sekaligus menarik. Merdeka!",joy
"Sumber dari Sains, adalah Al Qur`an ,pada masa kejayaan ISLAM ,banyak Sekali ILmuwan ISLAM yang menemukan Sains,baik ILMU Perbintangan ,Kedokteran ,maupun ,azas Sosialisme,Namun saya pun belum terlalu banyak mengetahui,karena Kurang Belajar dan mengkaji,Semoga Taufiq dan Hidayah ALLAH SWT terliimpahkan pada Kita Semua,tak ada Ulat didalam Batu yang Tidak mendapatkan Rezekinya,semuanya atas izin dan kehendakNYA..Salam kenal dan Salam Hormat Kakanda Budiman Sujadtmiko. Mohon maaf bila tidak berkenan tulisan saya.",joy
"alam semesta adalah ayat-ayat yg tersirat, sesuai perintah Tuhan yg pertama kali turun, 'Bacalah!'",trust
"Jihad!!!  Dien Islam lewat penerapan syariat, bukan islam state melulu, buktikan Allah yang Sejati",trust
Sains merupakan jendela untuk melihat Tuhan lebih dekat,trust
Betul sekali Bud......,trust
"Banyak orang bertanya, apa yang kita peroleh dengan reformasi ini?\n\nBelum lama lho, baru 18 tahun. Ibarat remaja baru nakal-nakalnya. Keinginannya banyak dan kadang hilang orientasi.\n\nTapi bagi sebuah bangsa, 18 tahun itu masa yang sangat pendek. Jadi kalau masih banyak yang harus diperbaiki, adalah sesuatu yang wajar. Bagian dari proses kita menjadi bangsa. Proses menjadi Indonesia yang seutuhnya.\n\nKita ini lebih dari seperempat miliar orang, wajar jika berbeda pendapat soal berkah reformasi. Misalnya yang membandingkan harga-harga murah di masa lalu tanpa paham bahwa itu diciptakan lewat subsidi tak sehat dan gundukan hutang luar negeri. Banyak yang bilang dulu sepi korupsi, padahal kenyataannya lebih ngeri, cuma senyap di meja pejabat karena tak ada media berani memberitakan. Banyak yang rindu negara tanpa gejolak padahal itu dicapai dengan represi luar biasa tanpa kompromi pada perbedaan pendapat.\n\nJadi, kalau masih banyak suara yang bahkan menginginkan balik ke era orde baru, ya wajar juga. Kita tahu bagaimana korup dan kejamnya pemerintahan Marcos di Philipina. Tapi banyak yang masih mengelu-elukan sampai saat ini.\n\nCuma, banyak yang tidak sadar bahwa reformasi itu mengembalikan salah satu hak paling dasar bagi kita sebagai manusia: Kemerdekaan Mengemukakan Pendapat.\n\nSaya masuk penjara di masa orde baru karena berjuang meminta kebebasan berpendapat.\n\nJadi, buat mereka yang kangen era orde baru, bayangkan satu hal kecil. Untuk membuat satu status di Facebook, mungkin Anda harus mendapat persetujuan dulu dari Koramil agar tidak dianggap subversif. Mau nge tuit 140 karakter harus bikin draft yang dicap pihak kecamatan, dan baru bisa dikicaukan setelah disetujui. Semua biar tidak dianggap subversif.\n\nSaya berlebihan? Mungkin. Tapi karena saya pernah merasakan seperti apa represi masa Orde Baru, saya bisa memberi gambaran yang kira-kira cukup mendekati.\n\nJadi, masih mau bertanya apa gunanya reformasi?",trust
"Terus terang saja...sy bisa dibilang \FANS\ Budiman Sudjatmiko.\nBuku \Menolak Tunduk\ itu favorit sy, selalu sy simpan dengan baik.\nKisah2 Budiman Sudjatmiko banyak menginspirasi sy.apalagi kebetulan dulu ada salah satu saudara sy menjabat sebagai sekretaris PRD.\nJadi ya kisah2 perjuangan Budiman Sudjatmiko dan PRD nya memang melekat di kepala sy.\n\ntp koq semenjak jadi anggota DPR malah agak memble ya?\n:D",joy
Kebebasan berpendapat tanpa kontrol yg jelas dan tegas hanya menimbulkan keresahan di kalangan masyarakat bawah... jgn berpikir bahwa semua masyarakat mempunyai kemampuan berpikir yg sama dengan para aktivis2 yg maha pintar... mau dikemanakan 200jt rakyat indonesia klo setiap hari yg dilihat hanya perdebat2an tokoh2 yg mengatasnamakan rakyat tapi tidak pernah bertindak nyata melainkan penuh dengan teori2 yg melangit... sampai kapanpun Indonesia tidak pernah bangkit klo hanya seperti ini... reformasi sudah berjalan 18 tahun tapi tidak ada perubahan yg berarti ... klo dibilang masih sebentar 18 tahun itu trus mau sampai kapan?.. mau mewariskan apa buat generasi yg akan datang... aktivis 98 sudah banyak yg diam dan duduk manis di gedung terhormat.. apa yg mereka siapkan sebagai dasar yg kuat buat Indonesia yg bermartabat dN berdaulat?,sadness
"saya setuju kepemimpinan mempunyai masaya... dan tentu mempunyai tujuan untuk negara yang rakyatnya makmur dan hidup dalam kebahagiaan..namun sama halnya kepemimpinan sekarang ini... juga sama tujuannya cuma beda nama dan beda cara.... betapa diktatornya sekarang kalau kita melihat dari sisi yang berbeda... untuk sisi kebebasan berpendapat tidak,karena itu sudah dibongkar oleh budimansujatmiko... tapi sisi damai dan orientasi ekonominya gemana...???? banyak sekali orang yang tidak bisa tidur hanya karena ditagih utang oleh para debtcolektor.... sama deritanya bung.... untuk berpendapat mungkin masyarakat saya kira tidak banyak yang butuh dan mau berpendapat... namun untuk berhadapan dg debtcolektor itu pasti lebih banyak yg untuk hidup damai tanpa debtcolektor dari pada meminta kebebasan berpendapat.... dulu yg represif hanya dalam satu krcamatan ada 5-10 tentara akan tetapi sekarang yang represif 100- 300 depkolektor...dlm satu kecamatan... jelas enak mana bosss budiman sujatmiko yang saya cintai..",disgust
Kebebasan berpendapat adalah hak yg paling hakiki yg harus dimiliki oleh seorang manusia... dan negara sudah mulai memberikan akses itu sampai kedesa2... tapi masih bnyak yg belum mrnyadarinya... namun semua perlu waktu dan proses.. tidak ada yg salah dg itu..,trust
"Hampir semua orang yang menklaim dirinya aktivis, dikala telah masuk pada sistem biroraksi, tak mampu ciptakan perubahan untuk rakyat. Begitu pun dengan para wakil rakyat yang berasal dari kalangan aktivis, yang dulu bersuara nyaring mengkritik pemerintah hingga berdarah-darah, toh diam saja. Mungkin masyarakat sekarang ini, sudah hampir habis harapan pada berbagai kalangan yang dulu berteriak teriak tentang penindasan dan perjuangan keadilan bagi seluruh rakyat Indonesia. Tak heran jiga rakyat kini semakin pragmatis, atau apatis. Karena kekecewaan mereka dan kamu hingga ke ubun ubun. Kepada siapa lagi kami bertumpu? Jika langit harapan melindungi telah retak dan roboh.",disgust
Subsidi gak sehat banyak buat ytang bukti nya sekarang jauh lebih banyak utang nya,disgust
Orde baru? Sama aja kyk mimpi buruk!!!,anger
Masa orde baru? Jalan desa becek terussss......\nIzin share.. \nMas Budiman,sadness
"Masyarakat tidak memahami Pokok masalah serta Turunan masalah tersebut Ketua,jadi wajar bila berpikir hanya tentang bagaimana mengisi perut dan kebutuhan primer lain dengan harga murah,tanpa menghitung perbandingan upah sekarang dan masa lalu ,juga semua kita sadari terbentuk atas propaganda media dan Pihak berkepentingan lainnya.Semoga para Pengambil kebijakan dapat memberikan Solusi terbaik Untuk Seluruh Lapisan Masyarakat",trust
Coba bandingkan dengan Singapura baik persoalan represifnya pemerintahan maupun kebebasan mengemukakan pendapat.,trust
Tanpa mengurangi rasa hormat Saya. Kami perlu mereformasi Hukum yang jelas. Sediakan peti mati untuk para KORUPTOR.,trust
Setuju reformasi tapi PKI dan turunannya tetap tak boleh hidup di NKRI..,trust
"Apa arti kebebasan berpendapat, jika tidak bisa mensejahterakan rakyat,",trust
Jelas .. ijin sher mas,trust
"Sya meyakini, budiman sudjatmiko lebi peduli rakyat",trust
Yg perlu di reformasi PDIP,disgust
Sayang PDIP yg sdh mulai membaik skrg lihat hasil pemilu 2019 akan merosot \nKrn ulah kader yg asal ngomong pemerintahan jokowi spt oposisi \n\nApalagi skrg menjelang pilkada DKI menyerang dan memfitnah Ahok dan temen Ahok padahal beliau orang senior pdip bahkan pernah menjabat MKD\n\nSaya sdh 2 th mulai pilih dpip skrg tdk akan juga team BARA JP alias Relawan Jokowi se Indonesia,sadness
"Pengen, tapi nunggu promo aja ah",anticipation
Cara pesennya gimana ya lewat delivery,anticipation
Ini promonya sampai kapan?,anticipation
Bole order pake gofood?,anticipation
Lwt via order bisa?,anticipation
"Gmn caranya,?",anticipation
Patut di coba nih NoorHaddy Acub,trust
"Sambil nunggu buka puasa, biasanya saya membaca kiriman-kiriman di facebook dulu dari laptop. #WirelessByLogitech",trust
Sambil nunggu buka puasa biasanya saya membaca AL-QUR'AN dulu dari PC #WirelessByLogitech,trust
Sambil nunggu buka puasa biasanya saya membaca Al Qur'an dulu dari Smartphone #WirelessByLogitech,trust
Sambil nunggu buka puasa biasanya saya membaca Ebook dulu dari Pc  #WirelessByLogitech,trust
"Sambil nunggh buka puasa, biasanya saya membaca Alquran dulu dari aplikasi Alquran di handphone #WirelessByLogitech",trust
"sambil nunggu buka puasa, biasanya saya membaca cerita kisah-kisah nabi dan rasul dulu dari PC #WirelessByLogitech",trust
"Sambil Nunggu Buka Puasa, Biasanya Saya Membaca ALQURAN Dulu Dari SMARTPHONE #WirelessByLogitech",trust
"Sambil nunggu buka puasa, biasanya saya membaca berita sepakbola terbaru dulu dari smartphone\n#WirelessByLogitech",trust
"Sambil nunggu buka puasa , biasanya saya membaca Status-status alay di beranda Facebook gw dulu Dari Smartphone\n#WirelessByLogitech",trust
"Sambil nunggu buka puasa, biasanya saya membaca berita islami dulu dari smartphone #WirelessByLogitech",trust
"Sambil nunggu buka puasa, biasanya saya membaca Berita & trailer film/game terbaru dulu dari smartphone #WirelessByLogitech",anticipation
"\Sambil nunggu buka puasa, biasanya saya membaca artikel berita harian dan informasi seputar hal yang menarik dulu dari Smartphone.\\n#WirelessByLogitech",trust
"Sambil nunggu buka puasa, biasanya saya membaca informasi game, berita tekno, sosmed dulu dari PC\n#WirelessByLogitech",trust
"Sambil nunggu buka puasa, biasanya saya membaca update produk logitech terbaru di Fanpagenya dulu dari smartphone #WirelessByLogitech",trust
"Sambil Nunggu buka puasa, biasanya Saya Membaca pesan ataupun notifikasi media sosial dari Smartphone #WirelessByLogitech",trust
"Gamers yang menjalankan ibadah puasa, yuk utamakan puasa dan ibadahnya dulu ^_^ #Ramadan",joy
pak guber nur minta tolong pi kacian di perhatikan itu lampunya masyarakat di rembon kenapa na ndak terang mi kalau malam khususnya di rembon  desa banga  bamba\ mintol,sadness
"Assalamu Alaikum wr.wb.\nDengan hormat Pak, saya salah satu warga di Kabupaten Maros Pak, Sulawesi Selatan, ingin mengadukan sebuah kasus mengenai ketidakadilan yang didapatkan salah seorang warga di daerah saya, tepatnya di Lingkungan Majannang, Kecamatan Turikale, Kelurahan Boribellaya, Kabupaten Maros, Sulawesi Selatan. Beliau adalah seorang nenek berusia 85 tahun bernama HASNA. Beliau digugat oleh sepupunya sendiri bernama MUSTAFA tentang harta warisan berupa tanah. Sepupu sang nenek mengaku berhak atas tanah tersebut. Padahal sesungguhnya tanah tersebut adalah hak sang nenek, dan merupakan warisan dari orangtua sang nenek serta nenek mempunyai surat-surat lengkap tentang kepemilikan tanah tersebut. Beliau sudah tinggal di tanah tersebut sejak lahir dan jauh sebelum sepupunya tersebut lahir. Pada hasil keputusan pertama, sang nenek dinyatakan menang. Tetapi, sepupunya kembali banding dan dinyatakan menang di pengadilan yang sama, karena jelas-jelas sepupunya tersebut menyogok seluruh aparatur di pengadilan negeri Maros. Dan karena keputusan tersebut, maka pada hari rabu besok, tanggal 11 juni 2014, pukul 09.00 pagi rumah sang nenek akan digusur.\nOleh, karena itu, kami memohon bantuan bapak untuk kasus ini, karena sudah jelas sekali ketidakadilan yang diperoleh rakyat tidak mampu di daerah saya. Hanya mereka yang berduit yang diperhatikan dan diberi keadilan, sementara rakyat yang kurang mampu hanya disia-siakan oleh para pemerintah setempat. Mohon kiranya bantuan Bapak, karena para aparat di daerah saya hanya selalu mebodoh-bodohi rakyat. Semuanya hanya rekayasa dan permainan uang. Kami tidak bisa berkutik karena jika meminta bantuan ke satu pihak, maka harus dengan uang, ingin ke pihak lain, juga harus memakai uang.\nberikut sy sertakan foto nenek dan rumahnya.",sadness
