username,full_text,topic,predicted_label,probability_emotion
MoXweet,@SonyAndrio @idextratime @garagarabola_ @SiaranBolaLive @theflankerID @FandomID_ @InfosuporterID Hanya pengecut dan medioker yang tidak berani bermimpi setinggi langit Kevin Cordon dari negara kecil aja nyaris dapat medali Olimpiade. Indonesia negara besar yang sebelum merdeka jadi wakil Asia pertama di FIFA World Cup jangan gentar dengan tim-tim kuat Asia #TimNasDay,1,Love,0.23844611644744873
pitxavrni,@asthirdethicz kalo handuk ku udah bukan panas lagi tapi udah kebakar #TimNasDay,1,Sad,0.2991906404495239
pblctrsh_,Itu yang wawancara sty pas selesai pertandingan siapa woy namanya keren cuy wawancara pake 3 bahasa dalam satu waktu. Kaya ga asing tapi mukanya kaya sering liat di tv. #timnasday,7,Joy,0.2827976942062378
Lihathatiku97,Buat ciwi2 yang mau tobrut uhuy https://t.co/7Fd5uMuAsi . . Anang #AQUADULU Syifa Nabrak #TimnasDay Ernando KISS OF LIFE Nathan Lepas Verdonk Adrian Filipina Paes BABY MONSTER Arhan Thom Haye Bang Jay ALHAMDULILLAH YA ALLAH https://t.co/8IaKBTPI4Y,4,Joy,0.3461891710758209
Iptiyah1,INDONESIA ALHAMDULILLAH Lolos kualifikasi Dunia 2026 🇮🇩 #TimNasDay #indonesia #worldcup #GarudaMendunia #AsianQualifers https://t.co/9wd7Z2hvvP,2,Love,0.27452370524406433
bayu_bepe,Momen selebrasi Prof Haye saat berhasil cetak gol pertama ke gawang Filipina #TimNasDay https://t.co/32x1JDisFg,4,Love,0.2506590187549591
pak_oke1,Di pertandingan pamungkas fase grup putaran 2 Zona Asia Grup F Indonesia berhasil mengalahkan Filipina dan mengamankan satu tiket ke putaran 3 sekaligus lolos ke putaran final Piala Asia 2027. Selamat #TimNasDay #WCQ2026 #Matchday6 #Indonesia 🇮🇩 https://t.co/LJPT0NbTDW,2,Neutral,0.6297826170921326
sebelumredup,Sleep well guys🇮🇩 besok kita maki-maki pemerintah lagi #TimNasDay,2,Neutral,0.2829066514968872
Lihathatiku97,Buat ciwi2 yang mau tobrut https://t.co/7Fd5uMuAsi . . Anang #AQUADULU Syifa Nabrak #TimnasDay Ernando KISS OF LIFE Nathan Lepas Verdonk Adrian Filipina Paes BABY MONSTER Arhan Thom Haye Bang Jay ALHAMDULILLAH YA ALLAH https://t.co/LbwYGZIA5Y,4,Neutral,0.6625837087631226
cingreborn,Guys jangan rusak kemenangan Indonesia dengan sebar hate kemana2. Apalagi anang yg nyanyi di gbk malam ini. Udah guys stop hate. Rayakan indonesia lolos kualifikasi dengan kegembiraan yuk #timnasday https://t.co/sCvFcyMn03,3,Neutral,0.4563903510570526
RIDWANF93123336,Ngakak karaokean d gbk. Merusak moment ajirrr #TimNasDay,0,Love,0.25612637400627136
panditfootball,Perayaan kemenangan atas Filipina yang mengantarkan Indonesia selangkah lebih dekat ke Piala Dunia 2026 #TimnasDay #SelamanyaGaruda https://t.co/nvDAOxe4E6,4,Anger,0.23397743701934814
Lihathatiku97,Buat ciwi2 yang mau tobrut https://t.co/7Fd5uMuAsi . . Anang #AQUADULU Syifa Nabrak #TimnasDay Ernando KISS OF LIFE Nathan Lepas Verdonk Adrian Filipina Paes BABY MONSTER Arhan Thom Haye Bang Jay ALHAMDULILLAH YA ALLAH https://t.co/sHFGH1g89u,4,Neutral,0.6625836491584778
kibooocil,bodoamat sama konser nya Anang #TimnasDay https://t.co/838NB7eR4B,3,Love,0.2628668248653412
ahmadmvzaki,#TimnasDay Indonesia lolos ke babak ketiga dari kualifikasi World Cup 2026 nanti plus udah pasti main di Asian Cup 2027! ,1,Joy,0.32654303312301636
urbigbrain,Terpantau kaki 50 Miliar tidak tahan lecet jika berhadapan rumput tarkam. #TimnasDay https://t.co/02wROQ5b5w,6,Anger,0.2952585220336914
nonojenooo,menyala garudaku️ #TimnasDay,1,Love,0.2479594498872757
dinnoardiansyah,Serius nanya tadi Anang ngapain yak? #SeriusNanya #Anang #TimnasDay https://t.co/fr10trgD6Q,3,Neutral,0.2989307641983032
ExpeditorRasa,Asean ini kalau ngga ada King Indo aduhhhh. kasian dehh #TimnasDay,1,Anger,0.24953413009643555
jenniepasming,EMG ANEH BGT TOT MALAH KONSER SI ANANG sm ultras nyanyi indonesia pusaka untungnya! gapernah seterharu ini &amp; i've already been to world class stadiums and watched EPL matches but indeed WALAUPUN BANYAK NEGRI KUJALANIII TETAPI KAMPUNG &amp; RUMAHKU DI SANALAH KU bangga !! #TimNasDay https://t.co/slDYlZEegU,3,Neutral,0.2968581020832062
gomsemariya,GUE LOMPAT SEGILA GILANYAAA PAS RIZKI RIDHO CETAK GOL ANJRITTTT KEREN BANGET RRRRRIIIZZZKKKIII RRRRIIDDDHHOOOOO #TimNasDay https://t.co/6OARpygjGv,0,Anger,0.3041360080242157
tempekwangi,Laen kali kalo karaokean jangan di stasion lah Nang... Anang. Ngerusak suasana aja! #TimNasDay,3,Neutral,0.3103528916835785
Lihathatiku97,Buat ciwi2 yang mau kenceng https://t.co/7Fd5uMuAsi . . Anang #AQUADULU Syifa Nabrak #TimnasDay Ernando KISS OF LIFE Nathan Lepas Verdonk Adrian Filipina Paes BABY MONSTER Arhan Thom Haye Bang Jay ALHAMDULILLAH YA ALLAH https://t.co/rfjtvR6FkK,4,Neutral,0.6652497053146362
kinderj03y,yey tidur nyengir #timnasday,1,Neutral,0.3637619912624359
serifruitiy,REMEMBER : TARGET FEDERASI &amp; PELATIH TELAH TERCAPAI putaran ke-3 sudah pasti tidak mudah jika pada akhirnya kita menelan kekalahan ingat!! Permainan Indonesia sudah indah bagi kita untuk seterusnya just go with the flow and enjoy every moment. #TimNasDay,0,Joy,0.2868152856826782
FdpbCreative,Anang kena skak suporter .Debut manis Calvin Verdonk. Selamat @TimnasIndonesia #TimnasDay,3,Joy,0.7912082076072693
wvaristin,Seru bgttt 🇮🇩 #TimNasDay,1,Neutral,0.21725301444530487
picknava4bigwin,SEJARAH dan PRESTASI @TimnasIndonesia 🇲🇨 Kalian sudah melakukan yang terbaik hingga saat ini Terima kasih banyak ‍️ Menyala abangku #TimnasDay https://t.co/4KdyqJQlQ5,1,Love,0.3106638491153717
yupitoto88,PREDIKSI TOGEL OREGON 06 12 JUNI 2024 ANGKA MAIN : 1 8 5 2 9 COLOK BEBAS 2D : 5 &amp; 8 TOP 4D : 1852*2958*9815*8592 TOP 3D : 281*852*521*218*185 TOP 2D : 12*58*52*51*85*82 SHIO : HARIMAU ANGKA TWINS : 22 #oregon6 #prediksi #slotgacor #yupitoto #angkajitu #WelcomeBackJin #TimnasDay https://t.co/oNnGTNvpi8,0,Love,0.25013619661331177
_jakartadaily_,Menteri Komunikasi dan Informatika Indonrsia Budi Arie Setiadi menegaskan akan menutup Platform media sosial X nekat mengizinkan pengunggahan konten pornografi di Indonesia. Keyword: Bokep Indo porno Trending: #TimNasDay https://t.co/tU3hg8hOKv,1,Neutral,0.3804894983768463
hay000siapa,emang setiap pake baju putih tuh wangiiii #TimNasDay,0,Neutral,0.2926645874977112
PakarINTELek,Selamat buat kemenangan #TimnasDay dan telah lolos kualifikasi. Semoga bisa terus berjuang mengharumkan nama Indonesia di kancah persepakbolaan ya ,2,Joy,0.5691092014312744
detikjatengcom,Diwarnai hujan + layar mati penonton Timnas tak gentar mengantar Garuda hingga akhirnya menang 🇮🇩 #TimNasDay https://t.co/biPKEJgF30,8,Love,0.2774639427661896
okezonenews,Timnas Malaysia Masih Berpeluang Lolos ke Babak Ketiga Kualifikasi Piala Dunia 2026 Zona Asia Begini Caranya! #Timnasday https://t.co/gXpT2jgptN,8,Joy,0.32709047198295593
AkuVaatu,@Riweh_Banget Indonesia saat ini jg menjadi negara yg paling tinggi kenaikan peringkatnya sedunia! #TimNasDay https://t.co/UqObkagWcA,1,Love,0.23844611644744873
tempekwangi,@iridocyclitys Bukan penggemar #TimNasDay mana paham dia ,4,Anger,0.2725268304347992
AnnisaSuharno,#TimnasDay goal ke dua https://t.co/aUf6WWJPgM,1,Joy,0.2535126507282257
D3V1L1U,Congratulations for Indonesia🇮🇩 Yeyeyee #TimnasDay,1,Neutral,0.3986486494541168
yupitoto88,PREDIKSI TOGEL OREGON 05 12 JUNI 2024 ANGKA MAIN : 8 1 9 4 6 COLOK BEBAS 2D : 6 &amp; 1 TOP 4D : 1964*6189*8194*4691 TOP 3D : 948*418*194*819*481 TOP 2D : 94*84*14*89*18*98 SHIO : NAGA ANGKA TWINS : 99 #oregon5 #prediksi #slotgacor #yupitoto #angkajitu #WelcomeBackJin #TimnasDay https://t.co/iqNFIs7RSy,0,Love,0.2390688955783844
taridailystory,keren bgt malam enih #TimnasDay 🇲🇨 https://t.co/Y5Vhx8YGnH,0,Joy,0.39685189723968506
kinderj03y,bangga se bangga bangga nya 🇮🇩#timnasday,0,Joy,0.23410485684871674
cingreborn,Kerasa sakitnya sampai disini prof haye ️ #timnasday https://t.co/kG918SdSY3,9,Fear,0.6424103379249573
Gprops_,@cwidshe Malam yang membahagiakan #TimNasDay,0,Sad,0.6319074630737305
iwanpembelajar,Alhamdulillah Timnas Indonesia 🇮🇩 kembali membuat sejarah. Selamat! #TimNasDay #terimakasihSTY,1,Joy,0.6133957505226135
yunbee_go,Nonton di tv aja seru banget apalagi euphoria nonton langsung di stadion Congratulations timnasku! #TimNasDay,1,Anger,0.2930155396461487
w_e_b,Ernando hampir blunder tapi Anang benar-benar blunder. #TimnasDay,3,Love,0.26355504989624023
suzannita,Rizky Ridho Gandakan Skor Timnas Indonesia Jadi 2-0 Atas Filipina Selebrasi Ala Cristiano Ronaldo Siuu Menggema di Stadion #rizkyridho #Timnas #timnasindonesia #TIMNASDAY https://t.co/hp9cxDXakX,9,Joy,0.2341965138912201
tempekwangi,Lain kali Anang jangan diajak nonton #TimNasDay,3,Neutral,0.291448175907135
cakranewsonline,Menang 2-0 atas Filipina Indonesia Lolos Babak Ketiga dan Piala Asia 2027 https://t.co/TcQRCYB2rE #TimNasDay #IndonesiaEmas #indonesiajuara #timnas @mysemuanyabola @TimnasIndonesia @skuatgaruda @TimNash_1 @IDSPORTTV12 @TimnaSSuporter @cuitantimnas @TIMNASGaruda_ID,8,Love,0.36894240975379944
TommyTaufikGin1,Setelah Aymen Hussein hari ini giliran Marselino ngirim roket untuk menyerang Israel🇮🇱 #TimnasDay,1,Anger,0.25514501333236694
Boga_Hewani,Hasil akhirnya bikin Vietnam ga semangat main #TimnasDay,0,Joy,0.7020411491394043
eeeeehhikmaaah,ASSALAMUALAIKUM PIALA ASIA Timnas di titik ini tuh udh melewati berbagai cobaan dari mulai wasit yg bikin istigfar mulu sampe ke rumput GBK yang begitulah... Congratulations Timnas Proud️ #TimnasDay https://t.co/uKLXKRCJRw,0,Joy,0.6847937703132629
gifarabdalah,Gempita bahagia Timnas lolos ke Babak 3 Kualifikasi Piala Dunia #TimNasDay beradu dengan rasa kesal selepas teman kami diperiksa aparat berseragam sudah 3 bulan s.d hari ini karena pangkalnya tidak beri jatah ke anggota dewan &amp; orang dinas. Tidak berharap keajaiban Twitter.,0,Sad,0.3563138544559479
erwinwahy,Keren semua maen nya malam ini #TimNasDay https://t.co/W2FrXuShlk,4,Joy,0.5343344211578369
serendipity_960,KOK ADA YA YG TIMNASNYA JAGO DULU LAWAN SAFEE SALLI CS AJA UDH DEG DEG AN #TimnasDay https://t.co/YuIjYbLiLN,2,Anger,0.20540720224380493
nonojenooo,CONGRAST GUYSS!! mari terbang lebih tinggi lagi garudaaa️ #TimnasDay,1,Joy,0.2894858419895172
crocojoliyah,Bermain baik untuk naik KASTA.... Hari ini hari milik KITA.... Haii Timnas Indonesia yg ku CINTA.... Sejarah baru telah TERCIPTA.... #TimNasDay #lolosrondeketiga #,0,Anger,0.25800198316574097
gshat,Warna baru Garuda 🇲🇨 #TimNasDay CV11,0,Joy,0.24757419526576996
uukonen,Menyala abang² #TimnasDay https://t.co/qrJeBwQ1Id,0,Anger,0.23661603033542633
asgharsaleh,Terima kasih Garuda Terima kasih STY Kita lolos babak ketiga Kualifikasi Piala Dunia 2026 sekaligus Piala Asia 2027. #TimNasDay https://t.co/OEBfrg38CJ,8,Joy,0.776749849319458
PIECEOFMANG,pertama kalinya merasakan euforia menonton bola secara langsung di GBK️what an unforgettable moment! seru sekaliiii🇮🇩️ #TimnasDay,1,Neutral,0.27998799085617065
saosbekicot,Bekicot bersayap Congrats #timnas #TimNasDay 🇮🇩 https://t.co/5nYLCIVV0h,4,Joy,0.21863918006420135
gyupuppiy,#TimNasDay anjay https://t.co/vGmKHmNc0c,0,Love,0.23900055885314941
Hikammhm,Mas Anang walk out katanya karena supporter pada neriakin boo . . #timnasday #anang #indonesia https://t.co/EkWPOZEUbC,3,Joy,0.34799376130104065
Electrizen_pdgl,#TimnasDay Ticket ON SALE Tiket FIFA Match Day Kualifikasi Piala Dunia R2 sudah bisa di beli sekarang! Pembelian tiket lewat fitur Livin Sukha akses melalui Livin by Mandiri dan dapetin diskon 20% atau free merchandise. #TimnasIndonesiaMandiri https://t.co/gE9CJAAMsL,0,Joy,0.579212486743927
nabillaise,BANGGA!!! #TimnasDay,0,Joy,0.23961202800273895
nisarahma27,Hiburan dari suramnya berita di dalam negeri akhir ini adalah kemenangan timnas Indonesia. Good luck for the next round #TimNasDay,1,Joy,0.8103044033050537
footballicious,Lolos ke babak ketiga Kualifikasi Piala Dunia 2026 zona Asia! #TheFootballicious #TimnasDay,4,Joy,0.29931145906448364
YareY4r3Daze,Goal kedua Timnas Indonesia sundulan ciamik Rizky Ridho setelah memanfaatkan free kick umpan dari Nathan Indonesia 2-0 Filipina #TimnasDay https://t.co/4NHvVhyJWS,0,Joy,0.6256266832351685
iffah_rahmah22,Ini Nathan Tjoe A On bin Mail kah?? Rambutnya belah tengah #TimnasDay https://t.co/YWnfgOCOWg,6,Joy,0.42422035336494446
randhikage,Rizky Ridho sangat pantas untuk abroad mungkin ada agen yg bs bantu #TimnasDay,9,Joy,0.3121775984764099
penguinbiruu,Gudjob Garuda #TimnasDay https://t.co/r87QPTBBNr,0,Love,0.2580485939979553
ayennuna,Tanah airku tidak kulupakan Kan terkenang selama hidupku Biar pun saya pergi jauh Tidak kan hilang dari kalbu Tanahku yang kucintai Engkau kuhargai Walau pun banyak negeri kujalani Yang mahsyur permai dikata orang Tetapi kampung dan rumahku Di sanalah kurasa senang #TimnasDay,0,Sad,0.6077892184257507
Titipan_Mafia,Jika dilihat dari peringkat FIFA Pot drawingnya begini : Pot 1 : Jepang Korsel Iran Pot 2 : Australia Qatar Arab Saudi Pot 3 : Iraq Uzbekistan UAE Pot 4 : Jordan Oman Bahrain Pot 5 : China Palestina --- Pot 6 : Indonesia --- --- #TimnasDay #WCQ #AsianQualifiers https://t.co/eIJFbSxgjD,1,Anger,0.2794025242328644
pulautoto88,Hasil Keluaran Angka HONGKONG 11 Juni 2024 Result : 3540 Shio : Kerbau Selamat Kepada Anda Yang Beruntung &amp; JP !! #PULAUTOTO #HONGKONG #TimnasDay,1,Joy,0.40774133801460266
glowwormle,Lanjut garuda pertiwi euyyyy #TimnasDay https://t.co/FHV6q9VkcE,4,Joy,0.23976285755634308
DaniWaldanI,- Bang Jay &gt; Jordi Amat - Nice debut bang verdonk - Ernando blm move on - Tom Haye kelas - Anang ashanti ngerusak moment Masih panjang sampe ke pildun. Nikmatin aja jalannya 🇮🇩🇮🇩🇮🇩 #ForzaIndonesia #TimnasDay,3,Joy,0.5897355079650879
dinnoardiansyah,Hanya ada satu kata BANGGA! #TimnasDay #KitaGaruda #Bangga #ErickThohir #Supporter https://t.co/Kbsg38CEwB,7,Neutral,0.32221719622612
ZulfirmanTj9,FC Dallas Komentari Lolosnya Indonesia di Kualifikasi Piala Dunia 2026 Zona Asia Langsung Disambar Netizen Indonesia #TimnasDay FC Dallas Maarten Paes Ernando FIFA Marselino Thom Haye Verdonk https://t.co/KdqhnQg1uH,4,Joy,0.24960185587406158
nofeember_,Pertama kali nonton bola di GBK ternyata seru euyy. Sangat menikmati Euforia dan Fanchantnya. Keren Selamat Indonesia atas kemenangannya hari ini #TimnasDay,4,Joy,0.8952649831771851
damnmaserati,Guee DAPET TTD ERNANDOOO #TimnasDAY,1,Love,0.27293211221694946
AlmoAlgifary,@GrabID Bisa dong @GrabID #SobatHemat #TimnasDay #KitaGaruda,0,Love,0.23900055885314941
Iptiyah1,Emang Cantik bgt Gol nya mamang Tom️ . #TimnasDay #thomhaye https://t.co/tZC1nWbQBc,4,Joy,0.2773095667362213
kevinrexanda,@samsecond_ JADI NGOPI @teddybearosito ? #TIMNASday,0,Joy,0.2569969892501831
cingreborn,Siuuuuu dulu gak sih? Kelas rizky ridho #timnasday https://t.co/7tjJjj3vnn,0,Neutral,0.4424425959587097
naheydo,Appreciation post buat semua pemain hari ini. 2 goal keren dari kerjasama yg mantap!! Bener-bener terharu dan bangga sama kalian. We're Indonesian and we're proud to call you guys our Garuda!! Enjoy your night guys!! #TimnasDay @TimnasIndonesia https://t.co/vng06GIhXu,0,Joy,0.6950286626815796
srikitiu18,Prof Haye maafin rumput GBK ya Tapi tetap menyala Prof! #timnasday https://t.co/4PKpPrXRhp,2,Anger,0.2252739518880844
kinderj03y,aaaaa terimakasihh #timnasday,0,Joy,0.35740330815315247
nabilahramaa,Buat management PSSI minta tolong habis ini langsung call timnas pusat buat minta stock pemain lagi ya... Stricker deh kalo boleh #Timnasday,0,Joy,0.36235833168029785
altaaadk,ini mah kuncinya jersey putih ga sih #TimnasDay,0,Love,0.23519374430179596
lambe_katy,Timnas Indonesia tampil gemilang di Gelora Bung Karno mengalahkan Filipina 2-0 dalam laga Kualifikasi Piala Dunia 2026 yang penuh semangat. #TimnasDay https://t.co/jXcQvoXwTD,2,Joy,0.6900824308395386
Hikammhm,Ini mas Anang kenapa dah Jelasin gak . . . #timnasday #anang #indonesia https://t.co/eV69Nx5GXx,3,Love,0.2530072033405304
ozaputra,Thailand setelah menang dengan Singapura point' nya sama dg China krn China kalah 0:1 vs Korsel namun kalah head to head dengan China jadi Thailand gagal lolos setali dg Malaysia menang tp gagal yg lolos mutlak Timnas ..karena menang 2:0 vs Philipina #TimnasDay,2,Joy,0.3252224624156952
Lihathatiku97,Outfit gamis salur mewah https://t.co/G1NdG8kWe1 . . Anang #AQUADULU Syifa Nabrak #TimnasDay Ernando KISS OF LIFE Nathan Lepas Verdonk Adrian Filipina Paes BABY MONSTER Arhan Thom Haye Bang Jay ALHAMDULILLAH YA ALLAH https://t.co/cOlGAQtZwf,4,Joy,0.549588143825531
pradanaenggar47,Mantab gk sia sia nungguin dari sore sudah lega sekarang mas haye nanti kalau selebrasi di tempat yang licin ya lucu bgt sampe gt. buat Ernando i lope you #TimnasDay Anang Ernando $QBITZ https://t.co/Cg0EBBtIVb,3,Joy,0.4365210235118866
Jkt_Networks2,@The_RedsIndo Kapan bisa tanding nih Liverpool vs Timnas Indonesia 🇮🇩 #TimnasDay,0,Joy,0.3073995113372803
_ddesya,bangga mengawalmu 🇮🇩 #TimnasDay,1,Joy,0.23961199820041656
billynghamtjoe,Jadiin meme dong ini ekspresi ketika apa? #timnasday https://t.co/4cEB5gezRv,4,Neutral,0.4201491177082062
EdukasiPb,Hasil Akhir Timnas Indonesia Vs Filipina: Thom Haye dan Rizky Ridho Cetak Gol Garuda Lolos ke Babak Ketiga! https://t.co/njUD8ylbCj #TimnasDay #TimnasIndonesia,4,Love,0.27875086665153503
MinangRayo,Luar Biasa Timnas! Aura bahagia Bapak Presiden Jokowi &amp; Para Suporter Timnas di dalam Stadion GBk. #timnas #timnasindonesia #timnasday #afc #qatar #02 #indonesia #uzbekistan #southkorea #australia #foryou #vietnam #madura #madurapride #bangkalan #nobar #2 #fyp #viralreels #viral https://t.co/pXMXxpiBCI,0,Love,0.38134029507637024
summerrain_d,Siapkan NIK KTP Saldo Dana Gratis Rp4 2 Juta Bisa Kamu Terima dari Kartu Prakerja Gelombang 70 Ini Jadwal Pendaftarannya https://t.co/QTTjVSJMkE Polwan #TimnasDay Arhan Rumput GBK KISS OF LIFE Terong Lepas Struick Hot Mess Habib Rizieq McDonald Robby Purba Tolol Syifa Nathan,8,Neutral,0.440068781375885
limbnow,PUTRA TERBAIK TANAH AIR INDONESIA 🇮🇩 #TimnasDay https://t.co/H2FY7qEzFP,1,Sad,0.28111976385116577
billynghamtjoe,Paduka Nathan sedang menyapa rakyat nya ‍ #timnasday https://t.co/3bMeJ8rFM7,0,Love,0.32392364740371704
ozaputra,Thailand setelah menang dengan Singapura point' nya sama dg China meski China kalah 0:1 namun kalah head to head dengan China jadi Thailand gagal lolos setali dg Malaysia menang tp gagal yg lolos mutlak Timnas ..karena menang 2:0 dg Philipina musnah hrpn Vietnam #TimnasDay,2,Joy,0.37142065167427063
ihateuh4h4,gol kedua tuk Indonesia ‼️ #timnasday https://t.co/Hr182dTKYf,0,Love,0.3532548248767853
yupitoto88,PREDIKSI TOGEL OREGON 03 12 JUNI 2024 ANGKA MAIN : 9 8 4 2 7 COLOK BEBAS 2D : 8 &amp; 7 TOP 4D : 8472*9842*7894*2748 TOP 3D : 429*984*842*298*289 TOP 2D : 89*82*49*42*94*98 SHIO : AYAM ANGKA TWINS : 77 #oregon3 #prediksi #slotgacor #yupitoto #angkajitu #WelcomeBackJin #TimnasDay https://t.co/AFGV0q8bBG,8,Anger,0.2182290405035019
indosupporter,Timnas Putri 🇮🇩 Bahrain vs Indonesia Live streaming https://t.co/t1CoF21vjy #TimnasDay https://t.co/omfYjMEPlE,1,Anger,0.2720363736152649
Lihathatiku97,Outfit gamis kece https://t.co/G1NdG8kWe1 . . Anang #AQUADULU Syifa Nabrak #TimnasDay Ernando KISS OF LIFE Nathan Lepas Verdonk Adrian Filipina Paes BABY MONSTER Arhan Thom Haye Bang Jay ALHAMDULILLAH YA ALLAH https://t.co/uA4gGE5ySz,4,Joy,0.36245161294937134
KhoiruddinAgus,Heyyy biarkan pemain suporter dan kami semua penonton di rumah merayakannya dengan bernyanyi Indonesia Pusaka jangan lagu lain apalagi lagu pop. Memalukan #TimnasDay,7,Joy,0.4061473608016968
dowleeyakuza,Ga nyesel naek tangga. Udah lama soalnya ga naik tribun atas GBK wkwk #timnasday https://t.co/xuLfvD7Uxq,7,Neutral,0.21527493000030518
kayuumuda,AnaNG KONTOL! #Timnasday,3,Joy,0.22757931053638458
sungjinyeah,TIDUR NYENYAK MALEM INI #TimnasDay https://t.co/HBHPovGDVX,1,Joy,0.360700786113739
s09639300,Alhamdulillah menang dan bisa lolos ke round 3 beberapa hari sebelum pertandingan selalu was- was bakal antiklimaks mengingat kesempatan buat lolos olimpiade kemarin selalu gagal. Menjadi lebih baik Indonesia 🇮🇩 #TimnasDay,1,Neutral,0.34594476222991943
summerrain_d,Bansos KJP Plus Mei 2024 Segera Cair Pekan Ini Cek Besaran Nominal Dana yang Diterima https://t.co/mbhKDSoNnO CAPTAIN TAEHYUNG Polwan #TimnasDay Arhan Rumput GBK KISS OF LIFE Terong Lepas Struick Hot Mess Habib Rizieq Kyungsoo #LoveSeaEP1 McDonald Robby Purba Judol Tolol Syifa,8,Neutral,0.28624996542930603
aceh_antaranews,Presiden yang turut menyaksikan secara langsung pertandingan tersebut bersama Ibu Negara Iriana Jokowi mengatakan seluruh pencinta sepak bola di tanah air juga pasti merasa bangga atas capaian tersebut #timnasday #jokowi https://t.co/HVJYmuI410,8,Love,0.26862016320228577
